Date,AAPL,ABBV,ACN,ADBE,AMD,AMZN,AVGO,BAC,BRK-B,COST,CRM,CSCO,CVX,DHR,GOOGL,HD,INTC,JNJ,JPM,KO,LIN,LLY,MA,MCD,META,MRK,MSFT,NFLX,NVDA,ORCL,PEP,PG,QCOM,TMO,TSLA,TXN,UNH,V,WMT,XOM
2016-03-18,23.988813400268555,37.10784912109375,91.2420883178711,93.41999816894531,2.930000066757202,27.604000091552734,11.671276092529297,11.055685997009277,142.16000366210938,129.04022216796875,71.59881591796875,20.750444412231445,63.86946105957031,39.0747184753418,37.460880279541016,103.39081573486328,26.054790496826172,81.65201568603516,46.01226043701172,33.332183837890625,95.05221557617188,60.075897216796875,86.81890106201172,97.45852661132812,110.58220672607422,36.65085220336914,47.06526565551758,10.112000465393066,0.8276728987693787,35.58744812011719,74.79788970947266,63.25928497314453,39.03786849975586,136.05853271484375,15.515999794006348,43.37167739868164,107.56846618652344,68.7813720703125,18.699464797973633,54.464813232421875
2016-03-21,23.98654556274414,36.74052429199219,91.57227325439453,92.5,2.799999952316284,27.698999404907227,11.701889991760254,11.095775604248047,142.1300048828125,129.70587158203125,71.20459747314453,20.647897720336914,63.05218505859375,38.898399353027344,37.79561996459961,103.12318420410156,25.78371810913086,81.4848861694336,45.997047424316406,33.38334274291992,95.11956787109375,59.483184814453125,86.85649871826172,97.24639892578125,110.97909545898438,37.03666305541992,47.39082717895508,10.105999946594238,0.8301207423210144,35.6989631652832,74.98251342773438,63.38859939575195,39.50701141357422,135.698974609375,15.887999534606934,43.31850814819336,107.58544921875,68.77208709716797,18.984357833862305,54.08965301513672
2016-03-22,24.169992446899414,37.7178955078125,91.29288482666016,92.55999755859375,2.7899999618530273,28.02400016784668,11.845012664794922,11.031637191772461,142.17999267578125,128.2650604248047,71.79592895507812,20.713823318481445,62.43764877319336,38.99287414550781,37.69098663330078,102.79261016845703,25.76776885986328,81.56085205078125,45.82968521118164,33.25909423828125,94.799560546875,60.89723587036133,86.30159759521484,97.25431060791016,111.3759765625,37.197994232177734,47.57559585571289,9.984000205993652,0.8286522626876831,35.501651763916016,74.41387939453125,62.94736099243164,39.363250732421875,134.94094848632812,15.616000175476074,43.227333068847656,108.67198944091797,68.01692962646484,18.9564266204834,54.413063049316406
2016-03-23,24.0363712310791,36.97010803222656,91.1489486694336,92.16000366210938,2.680000066757202,28.48150062561035,11.709541320800781,10.919393539428711,140.9600067138672,129.3435516357422,70.74140167236328,20.384214401245117,61.188873291015625,38.95590591430664,37.5675048828125,102.5013427734375,25.512649536132812,82.41156005859375,45.6014404296875,33.229854583740234,94.98487091064453,60.26216125488281,86.64957427978516,97.5448989868164,111.66371154785156,37.23307418823242,47.48762512207031,9.958999633789062,0.8428507447242737,34.96113967895508,74.44343566894531,63.00822067260742,38.58385467529297,134.91180419921875,14.838666915893555,42.99940872192383,110.17449188232422,68.90258026123047,18.84191131591797,54.173744201660156
2016-03-24,23.93218994140625,36.81267547607422,96.77062225341797,92.5199966430664,2.7899999618530273,29.147499084472656,11.710311889648438,10.967497825622559,140.11000061035156,127.59098815917969,71.39186096191406,20.47943115234375,62.012638092041016,38.93126678466797,37.43262481689453,102.69026947021484,25.41697883605957,82.26721954345703,45.251487731933594,33.317569732666016,94.09224700927734,60.21985626220703,86.44270324707031,96.8380126953125,112.16975402832031,37.22605514526367,47.69878005981445,9.836000442504883,0.8440746665000916,35.14988708496094,74.34742736816406,63.06146240234375,38.48548126220703,135.10617065429688,15.183333396911621,43.07539749145508,109.15584564208984,69.11699676513672,18.992734909057617,54.322513580322266
2016-03-28,23.823482513427734,36.80611801147461,96.66057586669922,92.4000015258789,2.7799999713897705,28.993499755859375,11.717961311340332,10.919393539428711,141.2899932861328,128.6358184814453,70.908935546875,20.43548583984375,61.90153121948242,39.01341247558594,37.355262756347656,103.17828369140625,25.43292236328125,82.20645141601562,45.19062805175781,33.47837448120117,94.69011688232422,59.7964973449707,85.81254577636719,96.74372863769531,112.80476379394531,37.057708740234375,47.10926055908203,10.121000289916992,0.8526427149772644,34.84960174560547,74.5689697265625,62.856082916259766,37.978492736816406,134.6300048828125,15.350666999816895,42.93864440917969,109.43595123291016,69.06106567382812,19.0262508392334,54.47775650024414
2016-03-29,24.387414932250977,37.422725677490234,97.58341217041016,93.22000122070312,2.859999895095825,29.69300079345703,11.796796798706055,10.759051322937012,141.89999389648438,130.81802368164062,71.25387573242188,20.58197784423828,62.319942474365234,39.12842559814453,37.980587005615234,104.27242279052734,25.815614700317383,82.8976821899414,44.90913009643555,33.975433349609375,94.69856262207031,60.71095657348633,87.26091003417969,97.37211608886719,115.2356948852539,37.40141296386719,48.13874053955078,10.413000106811523,0.8663515448570251,34.918235778808594,74.85696411132812,62.99301528930664,38.356842041015625,136.204345703125,15.342000007629395,43.614776611328125,110.20843505859375,70.27298736572266,19.001110076904297,54.67827606201172
2016-03-30,24.81319808959961,37.38991928100586,97.676513671875,93.77999877929688,2.859999895095825,29.934499740600586,12.011102676391602,10.80715560913086,142.4600067138672,132.78970336914062,73.22493743896484,20.84566307067871,62.27419662475586,39.03395080566406,38.102088928222656,105.02017211914062,26.078710556030273,82.77613830566406,45.42646408081055,34.04853439331055,96.8373794555664,60.77870559692383,88.2296371459961,98.83303833007812,113.8069076538086,37.33128356933594,48.43790054321289,10.218999862670898,0.8754090666770935,35.14988708496094,75.83174896240234,62.9017333984375,38.58385467529297,136.82632446289062,15.12600040435791,44.34409713745117,110.08108520507812,71.578125,19.216182708740234,54.67182159423828
2016-03-31,24.684104919433594,37.46864318847656,97.70191955566406,93.80000305175781,2.8499999046325684,29.68199920654297,11.825114250183105,10.839223861694336,141.8800048828125,132.7728271484375,72.7617416381836,20.852981567382812,62.37224578857422,38.96411895751953,37.83232116699219,105.02806854248047,25.79169464111328,82.1836929321289,45.053688049316406,33.90964889526367,96.374267578125,60.973445892333984,88.87863159179688,98.71524810791016,113.21157836914062,37.11381530761719,48.59626770019531,10.222999572753906,0.8722265958786011,35.09840774536133,75.6766586303711,62.62021255493164,38.697364807128906,137.60379028320312,15.317999839782715,43.62238311767578,109.41899108886719,71.29846954345703,19.129587173461914,54.07023620605469
2016-04-01,24.91058349609375,37.66542434692383,98.50623321533203,95.16000366210938,2.8299999237060547,29.924999237060547,12.0776948928833,10.871293067932129,143.7899932861328,133.33738708496094,74.63424682617188,21.014131546020508,61.62691879272461,39.280399322509766,38.16804122924805,106.14578247070312,25.87141990661621,82.93565368652344,45.548187255859375,34.23127365112305,97.03947448730469,62.167335510253906,90.16712951660156,99.76773834228516,115.15631103515625,37.66796875,48.89543151855469,10.569999694824219,0.884956419467926,35.31288528442383,76.63665008544922,63.54837417602539,38.500614166259766,138.6533966064453,15.839332580566406,44.017433166503906,110.28484344482422,72.33326721191406,19.288795471191406,53.6627197265625
2016-04-04,25.1665096282959,38.83960723876953,97.78659057617188,94.5,2.8299999237060547,29.659500122070312,11.94068717956543,10.831207275390625,143.22000122070312,132.89923095703125,74.5948257446289,20.79977035522461,61.08429718017578,38.5081787109375,37.94240951538086,106.14578247070312,25.512649536132812,82.47988891601562,45.37191390991211,34.27513122558594,96.59317779541016,61.9641227722168,89.39590454101562,100.19970703125,111.67363739013672,38.15897750854492,48.77225112915039,10.4350004196167,0.8763883113861084,35.235679626464844,76.66617584228516,63.304954528808594,38.32658386230469,139.9945526123047,16.465999603271484,43.850303649902344,109.91984558105469,72.5569839477539,19.299970626831055,53.79208755493164
